order_id,delivery_time (days)
9acc2273b31b949190b1e828d326a926,1.8303936
fd8406e55cd74ad84a30ccca898589b3,1.5692214
0a6941f89f53dc1f622f877b23601ed7,1.6155801
9ac5d8f3cc22c272de0146a5cc273fe3,1.7660228
c2b416c2ac6019a220bca3ef9ac48682,1.5460047
2bab21da7cb38da9002fcb361c7c046f,1.6014165
f396e1280028fa9c8c83111abee5f2e9,5.130347
2146afbdb82c47a7d5e459bfee91e760,1.5819072
07a95f982477a213f498dba6bd405372,1.5488138
865897de02d9ded27e7598dc5013f98e,1.7873693
1db8c2514e276b566dd44aad287362aa,4.354198
6a2bb0f0f146e59e7b2669959798670e,1.7174907
3731eefa80338e5d69ddd2128dd45fb2,1.7939152
b464ee1388a53045be479da40e2ac03b,1.7094033
8c9e68d34aa382d77160f9a1190037ca,1.6753362
2aa60aae490332613940bcc5eea147c6,1.5630555
d592b82802bd7cdce8d3e8b48e07cd58,1.7710533
c0b467fc5a41347b9e8e6000e3526d21,1.8002088
fb3e580f779650bcf586bbdbec2858f0,3.1727107
ba75b8044f56f7a37a05faab18d7ed45,1.4209188
33fb9fcb4416d2b74dc9b058f1cca8a4,2.9604754
4c2c1ba64cf96059fe8443c06557c0e1,5.3255043
828999d80d891785ff88623835515884,1.7890748
6984dd59d3223f88d356dd9bb8117d2e,1.6274198
a7f4bdd6d19c92879d484c48ada14fa9,1.6606165
019543c0de8386be97738b589ee695aa,1.599824
4691f9f99793c6535e4279ae1a5e75e3,1.6985105
dc3da2a9d0c93951fdc030194d48bb02,1.7001914
8f4dff9c7bdbfd26aee6064637637f24,1.570092
adaca9317c371ba7096be58316138384,1.495064
28f6e619a89b10d9c70bc35eb43adca1,1.6272475
21b966a378471db65c18fa4ca20d6800,1.5745361
6b34444470c3f9256eb504e61edcd608,1.5796881
38dcf9bd2b8951b1407c82f1d70a8f7f,1.8681949
0782e07a7692b86e29c3fcec805b3bfc,2.9048688
5394df5f572a529d916abd5272d0bb13,1.5514699
54f060705abd4a776a48a28f9858ca6e,1.5362967
1c4e52b03bd97ecc8800eaf8c6046cb9,1.8116041
6fdb9a84ef8876ba281624f310baf6b2,1.6268547
272cd23bc43dd9d5716b56378b446c8b,1.5904006
d4c6aa2277352d92106b387b2ee13839,1.6399578
92fe9f93b7bb7a99f55be01fcd629140,1.6960535
e93510a1b0e70c6f717c60f67ad314f2,3.1563869
f2b0b1751d796ee3bf5df90cb7c1c213,1.705598
7b1c4067e1c0f598ff2ac836df756f66,1.7802476
71c89401f412b28f60a52e30f1691509,1.630415
0ef549b2d7f694d7da546831e4003906,1.8329111
68c7b161c0d53a4f67058ca18e0ae6c0,1.5519832
3bf7afbf899683dbd726ff8b50d69c76,1.54423
e97c5fb2b1ca5b5fd19f2c910a274e33,1.6580876
a6ecc069c60805396f6a256b7b8e0883,1.6959535
63e68d9e780dc16336adc88e9cbe288e,1.6320391
e995849d624de031646bce4313b6d2fd,1.8650964
468be8d69d6a7ae5dffc7d6c694370f0,1.5701369
6c0579db279e926d14faf051deae3288,3.0362735
dec5a901a17fadd6f6c3e62b5bd36bf2,1.6702964
96b8b6e55e0d6d20bc63d7a6b6633510,1.7426918
320dcf288de15e4ff06ebbfce4e42c78,1.6897887
7811343e37a3cbe3fd4755f1a448c765,3.255791
9f8cafb0bdf2f13c7d2406c36296592b,1.7560959
4ada6d6dfed2a3a67e95d23f336ae96b,1.685931
7db9d39a5077a2cbe00cfad310d2a938,1.6568799
766f2ea906854dba48165692221f51ce,1.6733841
0668d086b3ae41adde3aed3dacbc8fae,3.057581
5409caeb5a9baefa9e8316e7854e532f,6.8046036
50af5eb21dfe120d3a7950feee50d90d,1.7095654
72057e22b4e99820f18ad51861441403,1.7436833
9c8b7e134959999ac945ed2b29537c8b,4.1267805
725bd1de71d306a7803aad540b487fae,1.6416836
a602aea3a8a3551032ed0214a2006707,3.0477748
f0a5b7c94819c69d12a1c0458ec74756,1.6111819
b52cc4919de82b4d696a4380d10804a3,2.8909116
618f88b3d95d4901c458b985187be809,1.7367455
e801a92e69dfa7a3134a15e17ef1573a,1.6707214
c5c8d33a3102ffa7d6fe4072ddf0ea8e,3.0914571
2d016564dff0c20b352e75b48e543e32,4.2983446
d82b278ce974fb241a84117441013d91,1.6532459
1308ad90597fb922916cd20eda3d53b2,1.7355433
40a6bf502702fa0bfaee3ae436b554ed,1.7204373
70a88919704ffacda73f3c50ef230490,1.6447475
d916aef37da586876fc49a24ecc609e8,1.4050694
4f209a7c48b44a32ff3196ddbfb4d67e,1.828459
1b261283b06863bfaa62bf25bb1da580,1.803053
687fae09ac6fa7c5e99990afb9ddea3d,1.8105712
536a79f3bcb2ac2163cd5c46695fb573,1.6879382
ab001f825765f185062e85eaebc010b5,1.5499976
7dac325f7f1f94784e6bc6af3b4678d6,1.6312656
f61d8df3d4314897d9ddc27cf6b94bb5,5.0699024
22014e568766c4f4d4faf4f8ee12c606,2.9793758
fc94803f2f890e115923357e5ef2d347,3.0291054
c3c98f80459f075de43e0645f41be709,1.7017109
a57f58fe155a76bf2ff1401b04a7ab33,3.9707131
0b0809b2b64511c62fb745fb8b465cc9,1.7725874
adcd620aef763e5d4a548a49f6ec5b8d,1.6100509
c59691ad2976778e15003aefa6dafaed,1.5817841
2555b76d4dee02026ccde36884f09c84,1.6124285
bf0b0091259a3839db4a335aa1b4c8dd,1.5489199
0f4fb5e0b20cdd9ef2fe37b2627f2cfe,1.609508
fdef371165dea256526258defc0b326d,1.6985105
a54dd045e3be5b2d21b3065c2b6f0131,1.7711577
0ba1dfa80ede726f98e36af9a418e437,5.915651
baa821bd1dbd5c6d31c9b1c68f760b8b,1.58667
0097aafe2a01dd54e39888976160c377,2.883093
5f649cfbd3c5dabddf7f9ada09b90edd,1.5614779
f9d6e36d6c09ef9acae870b642100f11,1.6794884
666ee8dddb0138c7703e3e2a8bb8919f,3.1480525
92d4f9af8eda394387d3eb1ad200780f,1.7562397
c3541701eba57c21eb83f35f6eb1094b,1.8521289
ff3c0c2207c6a0aad6029251042fd6d1,1.8051387
d9f732bbd3289880267ad9b54d466ec3,1.7093828
19b99fd79d81fab77d8b7ba4f7a5c799,1.5580848
8081c44895cefcfebc13faec5c9ed8bf,1.7651536
86d5e898f1f6df69168021ad87246fad,1.5796881
61bed2065e5b6ac35f5c04d33bf9d320,1.6003361
c2a6e9e49e5282ea4882c738f6137303,1.6862327
fb31bfd260ee565cb546aab5a4a28803,1.9736484
8f7c88fa60b5aa1c1c2cff8a775bc4c0,1.8192986
de45fff90798d4416b9ba1b7aa4ccd7b,1.6270365
1a4cc8edf7721a5fa7f601f25703c793,1.5857265
9c189719238fa8362d800885b2b784ad,1.6881346
8ef7cdda4799cf4e4c6081e39a541b26,1.5833331
975f28e09eb89fa0ef85557c52aed6ec,1.8126873
2a770273775ea731f0a1f238f5c33a4f,3.075667
46c0b3ab3b1d05b0f8af19f0100a33c4,1.7514029
120b19c8ebbbe34df59e157f3dd1f0c9,1.5441821
fe8557bac7755475950823aa9b15ebb3,1.5645242
57d153da23520b86eca3cf063cc3838a,1.7835469
8e68048cbdae8182fbc189fe44e9e520,1.6076212
5c9c7cfebd7a15f81479083d70636f51,3.0798845
8b625b4e1dacc9fe542998ddc8cefd6c,1.7067018
ead4a4f0272fc900657829676e8d963d,1.5559059
e9ef734824864148c2c98d40fa9dcc7f,1.6749984
72074174b87a13299e5d0aad2dae6137,1.6397567
1ff7ebbeffe12add6550ad9cd0c33ba2,1.6226385
5c51684e9930d09a7f209a96c71064ef,1.6656466
8be3f8cf0b9c0840f7fc2d6dcd6b9570,1.5685806
304dfaa2530a17749ec1638baeec82fe,1.5756279
9399a675103ef72d04730f8062e1db06,1.6146864
284fad6ff6974adc6de4153ed188acd6,1.6789196
13f71b34070e465311be5e70a4b726ca,3.908983
7a6ff0df4e3355199375d34e7bb165c7,3.903966
f4c613cbfddb3caad5c28c0d2b6be3c4,1.7336663
6540b761399c20157fb3fdbf2bb13380,1.8299254
c571e33a662a6379681a73ca764dc4e4,1.7525574
feb6795b3a5f345c10e8e4a7c6383130,1.8267958
a75dc59fb32aa2b2ba7db8573eabd774,1.8649274
90a2a9d4bf425c5a385fa319833fe1bf,1.5686264
ba38b1323c46414512597408e6ec5b9b,4.066701
dbd51aaa65a18413d5c1a97a0bc41bf4,1.6969998
b69b78a1865e7b379d633794c80ef7d2,3.1702309
e3c6b0e299f89807d09492f4404f8cc6,3.0579493
c4cc1f9e57162d961e267cf2f07d2fe1,1.6952176
afc3d36c156114cfae3aed5b536af510,1.8668388
5a509a6537686bc8e701a4461631e965,3.0878372
76575700bd0fef8974ff82601ad505bb,1.7841806
446f7424265f98943549eb1cb79eceed,1.642101
8cd5aad1cedb4a08e019072b76d6ec9d,2.8895075
32a4cb38a96677e6bbab3a8ea1c2aa87,1.7003021
3272770f15ff5da42dc4973b1b179552,1.8045979
5ded6a13b2bbe76839104c57159463b3,1.7139158
626a8ff56da018438dd2249de58f0014,1.7637326
1166c0cee90e165a1b3cf275339be6cc,6.851585
08d4e83325f02f000d2ba37961c0b8b3,3.0471263
b973e51d5b8172ede592b1378db59175,1.768419
81e8c09d522d219a0cd01783458d450a,1.6018441
a6c258c89be1621b6e7c2bd85b4c866d,1.6760174
1de8f07a2c99c2a100504ee992d3f40c,1.6360477
bff5893b9060256be8fd7d7d01b556e3,1.7020377
454b6ccf9f8f2c12b3a00ee763e027b9,1.7083834
ad61bdad0a6d5fac6af829eba1fa4e84,1.8063012
482e206fff82661add35d3aeab19fd93,4.2532287
81d183ca30a0f0ced737aed18b2ed9de,1.8338193
0ba4f7e89d304a02edca85087abfd14c,1.7698705
e849e2829de302019ae8bd9924055171,1.8457695
a506cff68ad939f030138d38c2350dd0,1.6585233
d18585adacf5dc420841dfb67243a224,1.5773156
69b5f9421e21822b212fa48bf807b811,5.7640505
bfda4f6e444f936f87738b840f1221e8,1.7097178
104a64ec4b4a7f18e2427f0ec5faf401,1.787394
d640892cc6e635047b062a06b5f9ce32,3.054128
7b056b08bd6ecffcc044693543061ec5,1.80118
bbcdbcca11edb13b2755983593cd7b5b,1.7073095
350885c9ea4a1a48519246d7ea5518ea,1.5416657
c58cfe890d48c47bf22b6bfe55b6cddb,3.3463855
173426e15a3e72e3bc27ec26ebd8b526,1.479722
537690295b4d85739ba8cbf72ece30b6,2.9067233
761de39b98af23c2f3b771461e2c5e2c,1.8072317
13753a4e6ae3b0201fb95003db4af823,1.5991232
9583e5c37c1a090275e8af994d6b3231,1.5787725
e1f07bd016a804b8e38ba7dcbe65d663,1.7209084
3719bbbc4a5eea98dba57ead063403f1,1.9228244
f4981812af9b38cde6d9d481c1c88981,2.9764683
28f0cec71eeca821990dac072c20cb12,1.5915453
0cbd0d96e2c18087121c68e209f4e8a3,1.689493
b266a615d9ff23b8e03709df89329b1a,1.7068809
fd547f0ce35c6569138b865f900cf8fb,1.7885557
ddc3af0538e1279d548f8e4f6cbcc9de,1.7344471
210e60465099814a1d2c7635e4065153,1.5467366
3c8d79ea0ac82caf57807f9cb39f8dee,3.1366355
8bc4e989df64f2d8c2381c9718a0f963,3.080288
99bfe67168d67b56c87d3c3ab8b4f568,1.7671385
ca956d502f34466301d1268a2df5b0a3,1.6586988
736a0ae761142f7a26c946edd552125d,1.8491887
d3123a8def350af103d31c2026666c25,1.7168202
4d670725075298192ec296c1aa5f6eab,3.2309024
6541aed6de52f3a9f2cb99afe498dde4,1.7185051
415029216b664ca8671c17b0be718a0e,1.7427673
89eb4ed6e96d62cb0cbc6efc61f05efb,3.9955754
5ab34a3449b54e0fff6d7ba20781a655,1.6039617
d598240ace8c810afb856b735b84d66d,1.6696106
cd002226356c8056b3e5d2ab6098543f,1.595226
a57ded674d83445bb796dfca14cf8ddf,1.5588489
8f896313326eb7ff2740ec77ce78df4b,1.8640997
07f18be24ff2d6a39b166d2fce1bc2b3,1.5508548
43004196fdbcc54ae90a84736bb13afe,1.8157426
31f6c998a06ef0003c3355f042b8488a,1.751026
26c032093452825fab1ef0adcde581ac,1.5908663
a1da6725143e50ad30af2c7856a4122b,1.6244909
0f090dd2d83a9d755108584313c8208d,1.6903962
54b189d57c850ca60b0a19d7e12b6d40,1.6042887
dda00bd9d2607be3fdb9db2abe33b9b7,1.5575095
2f781724d497e0d63c12e8ece70977e1,1.5547975
43af81df32df17ce535226c78d5a135c,1.5787725
a90d54c4e730c3f73f5fbf256ebe58e2,1.5800563
5eff641a591dc86709424d65585467a5,1.6666133
728aef02244c36e1fc4ccfa9c0399c7c,3.0416064
6ee3c291219411d6da1a62f056058fec,1.5518196
fdf60756868209e239918ee0264ef6d6,2.9681165
8c65d56ff533ea4260692ba747aebc7b,1.5905681
f0ad6b89b7bb4a740b8121a4a69511fc,1.6491791
e8e3e98f7dda7c869998846e5cbb9da9,1.6892247
f895460919953cca1c737af25d8faf3c,1.6596241
722ca8c3ff8da3acca640833e79f8804,5.344687
d8477e03a0b0c97723a5221b2044f68e,1.8705082
95c8563ff69b82a5e9345b9f0464f788,1.6160308
493e8e1cbab42239778580dfb102b213,1.6006285
0725532304d0cfa92301860fe3075a28,1.5796881
d15d5477cce94ff7cc703231f43288a2,1.6318228
5737a407d0873429dc88768c131fc671,1.589203
294fd0f1d32fff9fcd8195f1d778d192,1.7743696
635a6e08aac84fe50f3b08c49b8c2dbf,1.6062802
446c4ce86a1a5e91febd73e589af48be,1.6819413
1d88068495a8986f241f769664ac98de,4.0764813
990e3e00e06b1e57b3a48753fb244ab6,1.7016864
047250e11ece4201a2083bc3b62866bf,1.5722575
78ea241c511db7faf8d464cb4c58d87e,1.6855736
114a99f9d47f2dae0f5666161cede6a6,3.9789526
7a53fed7f9006ef9325efa365e6a1992,3.112877
f697d75c89c805baa9e171a20f34a58b,1.6627172
2bb4f4b23284b2f435007ab797c29edc,1.5602474
612951fa21ca749d62ad2b4f3e0757dc,1.5867686
2f71a7d28c0418b03cd08aed6b0a4400,1.559731
68b52c864211bf27622d40f286985bc8,1.6882086
4ee6ddd150b08bee8f6cc827e8f211de,1.7176467
4ed868229ad01b5686124edd1f82b18b,1.6714563
43d5b31ed2c5e37b66622cdc0c4f6452,1.7053127
1c237d047b076fa847dacdb1d5921a47,3.0095448
d5d91beade5592a7f19b57ef4910572e,1.6696805
2509129288c3aab692ab6651a58c7bda,1.7131613
f4788173ecaa859073b6d2c4a35da40f,1.7341464
b6969182ca56633a2bfb942ad18bb2b4,1.713179
328d5a04b6412a52e3fb8f5da4997e38,1.6058729
9244b03b112570e6f798f37c7eafe1a6,1.5622184
6cda04e989dcb90b7a42f11b3638d824,1.6006285
ad499781b21c0094f83cb6df5d672dec,2.9326649
13134fe6dc043430a875ece99381223b,1.7104659
4879204a6b45d7ba10b3d703ba460778,1.5475909
0c6ec1022958b35c45335231ea396ad2,1.6379735
78be8a4c5a531df37c34de28d78a33be,1.5816196
01b1800f51715ab76f67caf732206437,1.7655789
22ecef80997c71139d9679802f02e84d,1.8177701
eae7cb46499add9ed7ea74952c040ddb,1.7754705
e299b9edcedc7009ca224fb5a856afdf,1.9120159
7d2a9b5d033ed3eb9cdfe92ba882a621,1.638612
2ab274c9a5e207ca4445d7c6ab29e46a,1.7878873
dff351d499a7a16d302eb0c77d6fc100,1.4624794
e82aad8d522b370541586c367c19a1e3,1.590641
bcd5c88a0445f3748d4118b587d4cabb,1.7509918
7ccd0a8b6bdddf8ea32095431194bfbe,1.6228062
bd7f6df012ed820ea52bf7f46da3026e,1.621563
ddce482cc1785da2ee00c010675508d3,1.687099
7a1fadde9a014947dc553d03acec903c,3.106311
be0c42b7b7e9edd961e7d70426720a0d,3.1874144
c09dc7da8af0513857f422dcf06a46ae,3.0865574
689dcb65c9cc37f74d83b547261117f0,1.8105402
11f61eaa0c763460148326fd83749fd0,1.569893
2078512e84c5104a45f4a1b80cce3ed1,1.5867419
a5a13962daf17458e2139021d0ba97f3,1.6189314
8ff01c6b1f838f46ff9cd5cf116f7753,1.6617237
cb53f0b6e8f9082a9f5a113765dd1236,1.583046
5e8b4aa74976e14d93bdf32760b2e1f0,1.7027775
7e24e731800bb0c5a1c85658bd140da6,1.6226493
4bb6e6f5af26e1f5951d934386615406,1.6766154
55dac85c562ddd9e05ddeaffa7631a0b,1.6334617
4a7c656f502a83b8faeb608f3f1f9f46,1.5962514
818682a31ca442be80d20a2ae4330156,1.6054792
237fe1628607420f6e0a5a4c4a64b298,1.6278746
f645bae2cdb36f1fd4b912724fd610a4,1.681896
1a7705c11f9e0ac39a2e86ce7c49d089,1.7083668
4c43459211e81f383114dbcc328b7ac4,3.062059
2bbf04c7da16334276d95e3f4b7b938d,1.7462128
75442ec654c06e80d22adfa998464320,1.6904359
76978d31d8e911d947c1c80c193e116d,1.7221106
4505acb3759da6b9c7d79a80d29ab3bb,1.5947026
36178eae87ee6553df1faf30e2c135b9,2.9088202
8aed297dafaae7e8244ea765fd3592a3,1.8511337
b14970227d9071f5930ab1774bc471dd,1.5796431
252b5c3120af058fdc9eb73b14e4b97d,1.6002028
a27bc60b5829ed193c7a85e25f6de764,1.619201
8ae758e9dfba42257dd89e48380b3d1e,1.8721457
77749ba00bdd3c6d19363c493a38bea5,1.6223285
853fdd4f5504e5f2c286e302f0047f4f,1.7618135
7c9524b31589e9c6c9d84d17bc07a966,1.6318728
b446fd5e2b89b4ea9f610815cb707bc3,1.794128
9f40e393aa9198eec21f6c89f378da4c,3.0792208
e48c42a05954c6542e0631596bfb6fe2,1.5556736
1620281609b2789ef7989b3265834051,1.5840137
7687a7e01201cd5d9a13d6caaf17949e,1.7869897
ace3b21c5c57456d2e2215452829073b,2.89562
c9501c00fae501ebb1ac842b94bbf192,1.7909788
dd4d3cf66aa23e931c9af921516324e4,1.7237864
0cc7bb57999d251da473822051388086,1.6010674
73521498e1cc9800557256e1c744786f,1.8929089
9734c61e70431951ceea6da4c1c2a063,1.6371905
472ef9d922172a83923731547a53978f,4.1196117
476984a30a6929077bedabbefc98ce38,1.5800185
b552bf4c093b6c4804fa08eaee94a786,1.8327607
1f9ed60661469689dae5955276ef81a5,1.7834322
3f156a4b06647bd900a87618d08a860e,1.6861471
c941ad898bc2355a4c9e9a19b504c69c,1.5851791
62516b70ac5eb69d6be50d3dc3fde262,1.6669797
037f15d346c870059c0e6f4275a01206,1.7338679
41d2688e10edaa4f87b2dad7aada4865,1.5692214
9667c332775e4590e952d1ed2b4b5983,1.6732019
f35e931a720c89ba31489a6f86fbf985,1.7196499
c3aa0764f72af0672f23966336a8fd0c,1.6259638
c2d07d9078b700b9198a126183867c16,1.7067915
5deac2860e55974b9ffa8e2cdc42c58d,1.7872971
012b3f6ab7776a8ab3443a4ad7bef2e6,1.597128
a6d23aa5f1190c09129345b363de8e37,1.8099412
49549ed2d115e970bfb52d517fe0e91f,1.4072349
89386a239475a1cd440505e7519404cc,1.6818717
2421e957dc390d2f987c986a1683a757,1.6972642
fb025feb5409d5d084e05d995c0e0e7c,1.707814
c9e7721790d06c21ff6fcd2dee7a2f73,1.6087309
1c5dded30baeb7f5dabbd1e613c76164,1.7117893
6b0e4ed8dcbabec5410a8b28f0405cd6,5.1497416
7e3766d472dabd56a59bd81503062ff7,1.9067134
4354009cedb567f304b9517e4801c22e,1.8329284
06cd9d207dfbdde70cff4074b5b3dfaf,1.5931116
ad1c31ec035e55a4187e536234b28e38,1.7306601
a15d904c9e9cfb9f11a9752fbf1b6a7d,1.6596143
25c0762610a416a21571e4ab3cf179b8,1.5597728
b7efa2aa3802e7ec91a5dd59edc36488,1.6392068
2b0beeb414c4c929b10570f53441db17,1.8894354
abbfc7ae64d171744f8143a68e3cbe1a,1.6419985
34871174fe1f4c68f7efac5e5b3fbbde,2.9308426
9f9441b89b4d44ee3cf22af52e988757,3.0869155
741a069fc52eddb1d68654722abace52,1.7073734
8accfc040e66d8b4eac1ce4321c40911,2.8475728
d2e1e475eb8219af9fae283307d88860,1.81555
a6b1a6e587eb5464b30a528f8631515f,1.5562997
1473319e2ff85803b7e969a788740cda,1.6155165
94cd0e6c0167d82a8806359b84dc0a0e,1.8677349
8dd212b37ef87381b34684de2200d25d,3.1427774
f4efa4faef71d2d5292f202ba37bbd4a,1.8070816
0822bcde10bb5d023755a71bc8f7797f,1.7287301
76b38fc94d93c9aa8d4f335f8ba87128,1.6895905
edf914c62e2abd7b4859327aac9a7727,1.5839165
8734de190473a38f024d7d620012510b,1.6826448
4d482023bb4e9eed15c299bf7c88d7a0,5.2497673
c35fae60290d46aa0431b8c887c3a8c7,1.6115901
d599833347cf704c11f7abd88b0f5194,1.5967805
6c78a9434dea28ba5f0dc29840509e67,1.5575372
bc2231bb0e615e5a4ebf963c448e127f,1.7911687
b30db4148d5398cbf696c239d830b233,1.691644
0229e66693fbbd736e5022221fc8148b,1.6535068
279cc62fe9c5a9e6a7ad5a7536560944,2.986051
3d6298d6f28bd5a6ce39be4faef068c8,3.2086215
0b93889b7e9059e7715f55306f977460,1.6791196
2a81ea52abe140811e40a9f72d4fab01,1.6586988
be3516cfd69d1605c44c886aed8e553d,1.7539276
fd064b8ee1258610d855e775abf1cdea,1.7837926
c001b13ba85884577bf33d95926dee34,2.8503747
597c2563d00470ca79904967e0cd6595,1.6390554
e595c2cc81bdf6d7ce5ed8da16846f3d,1.5305861
15dd36b746e48dfec9824dcebef22b7f,3.1932404
3928ee08774d7c7850f58871b25ce3ec,1.6200746
b899ac30c0df28d003611ad4999aa487,1.6072407
4fcd41f1365d2b6852c34568499584b8,1.5412301
49e19ca07e42bde08630a08e50ad980e,3.1202922
fe19b9548cc24e156387100515c5534b,1.8116351
40e1718e2f960a6ef0a449a2d62c8684,1.8402262
0b223d92c27432930dfe407c6aea3041,1.7306521
8528dca53d56bc80b2762f5506b12296,1.6102673
e5100188966a71404b1ac65f51487cb4,1.6052389
2c8d039d136f71b16eea4024def87741,1.8721457
61d903b9af9181717baf3abd115fbd71,3.1216505
50dfd1d8502e5ef282d85dd49cee6db5,1.6057143
6bb796381998e8a626006950f6ef8dc0,1.8130447
6988f822e1f28e1b302229e4cf454bf9,3.1092002
0aee3a9d7c585888c61c307c40df0c0b,1.8864237
6ba74355a0bd6d93ae590f6d510958b8,1.7790312
6dc866fe5592428e07b710b6dd22a920,1.8675784
cc69435b3a477ca3247cc9811da7f589,1.730543
897fab0704eda65c69520010b02a3fee,1.9108474
6a09c972c5374c18c043270ddf09b641,1.6598302
d54585273ec1cbb4c450e524d11d2277,5.5212092
ffad90ea25b9d744b18f8079de0b988d,1.6533334
88070a99472bf32fc96e605f816679b0,1.6508415
d40f37941fe5d7cc0ee5bf4180ae9f3d,1.630286
22648d496637318d8713a49b4e628a87,3.7616313
5471d5c0cbff5d04724a56e49cd4d308,1.5117699
cecdac61b34706beb4fb0d9a531082a2,1.609296
54f8cc54ce619e267135641ade8c363e,3.1540964
a4a05d9529999a7a1bfc497a2cb1221a,1.6531801
64e1395d7ea3914c0f8a6706849e73ad,1.8059464
26d25b216d95d45c3c74ab339d25b534,1.814802
46bd1a27e10461c5139b6c7fc349b6ec,1.813625
031e976ccc4a1678f5485552ed1ae778,1.6626972
caef45ebcbb19b79936b20d0bf662db3,1.8376983
51fbc7ecec17e2dbcd5c495410af77ca,1.5816196
7a3d6ddc737bc4e0f556c9c47f15e7a6,1.5801286
b8ccf087dea4fc431e71277cf66ed793,1.596097
ec953553679c872f83bb234ca2bf7ec5,1.773652
0c1e49ce507979f2fb222498663ce653,1.6801041
93be45ffc4c8eaecb1eaf7654308acc1,1.6632607
a1e378a1da5cdc55c7edf4313af32f8a,1.8217667
1ac4c8f4bb93ff8b5f87ff821298a59b,5.175607
4d495c697709fcab0a85b3c5247f89e0,1.7064291
a6ba8648e5a290ca5c5d01adb610e447,1.738274
39b9c680e3da898246a39142b4ffc1ac,1.6872547
f66285cfbb668d7aae67580bd9ac19d7,1.7735807
8f0033d3ef07e82e7e942e4136cfbf50,1.6596143
082388d7ce9557ef064199ef978a8f3e,1.5910753
9434dbf9745b53e6da97527b226f9219,1.7273984
95d8d3c4c0f3ac475f40696807344776,1.6572181
a37f5cc83000aea21c4efde29a20449b,1.7993895
eafa53108733896f6f18e2f8daca6f37,1.6059518
a4de5e12d0e969340cb9f32237c16772,1.7897139
aa87c4af248b5041ab8aa98338210d88,3.292665
732016d12d4c4281c465b63da4e2ca8b,1.6197729
97cd8f499c48c7f5ddc59d8e9d79f314,1.7457685
669680ec0096baf96bb966401209e3f3,1.6130493
51744de0a57048d0c65ad482f60cca46,1.5663399
2542fe494d4b37b79ed85377e12c53a6,1.7700937
a0b07a92ce295982730306c83af1da2a,1.689272
c4f5e515c5b864e0f0cdea33ce83244c,1.697806
4c365e193d687efcaf025374ce057497,1.6552407
5be92ef6cf4a42ece07ad8bc3c00c70b,3.0791993
997cd4e2027406aafa35d5c0e270fe1b,1.793074
6ec0422123f3eee03ea0f73c0e377915,1.6836442
478c69b6c0107cf696d64c524286ff05,3.0256798
4924d4064306a4b2cde5a264e106de11,1.5299299
a471834c9ff33eaa1ba3b5aa8d6d0180,1.711516
7bc63e447b9ad4b44da2f65bd74bf793,3.976472
6a246b3a7847ecd748e7b26e64256c0e,3.0034897
93de8241002c099c87029b0362e5c0c9,1.556541
0b685cd6f272b410ca1a0cd1fbf0a548,1.6989301
cfba3a0904b40913ee70dd7cd5ade673,1.7918301
674c79007110911b0f14e6c43ab64669,1.7441561
e96e01f8670b7127f79534c069c3cd20,1.5796628
232f30270c13607c2184ab9980245bfc,3.242243
71b4480b617e5a0468d7362efb7c4b3d,1.5911095
9baa5b4e68d86c9f1694e1598b543a93,3.8970048
0420da8d50a3784011290a782f25a8a8,1.6339502
d24b90d375b1415ca40e5b531d04a6bf,1.8601813
a607d901010a9e02c14000b08e15cfe3,1.8247113
